ID,Date,History,Datetime,category,Frequency,Horizon,SP
W22,1920,3400.00,10/12/2036,Macro,1,13,Weekly
W8,1920,9060.00,10/12/2036,Other,1,13,Weekly
W34,1920,2742.00,10/12/2036,Macro,1,13,Weekly
W6,1920,1003.00,10/12/2036,Other,1,13,Weekly
W19,1920,4271.00,10/12/2036,Macro,1,13,Weekly
W20,1920,4004.00,10/12/2036,Macro,1,13,Weekly
W21,1920,3831.00,10/12/2036,Macro,1,13,Weekly
W23,1920,873.10,10/12/2036,Macro,1,13,Weekly
W24,1920,8492.00,10/12/2036,Macro,1,13,Weekly
W25,1920,2213.00,10/12/2036,Macro,1,13,Weekly
W26,1920,6247.00,10/12/2036,Macro,1,13,Weekly
W27,1920,2542.00,10/12/2036,Macro,1,13,Weekly
W28,1920,4168.00,10/12/2036,Macro,1,13,Weekly
W29,1920,1764.00,10/12/2036,Macro,1,13,Weekly
W30,1920,4374.00,10/12/2036,Macro,1,13,Weekly
W31,1920,1378.00,10/12/2036,Macro,1,13,Weekly
W10,1920,450.00,10/12/2036,Other,1,13,Weekly
W11,1920,2252.92,10/12/2036,Other,1,13,Weekly
W36,1920,6422.60,10/12/2036,Macro,1,13,Weekly
W49,1920,3191.68,10/12/2036,Macro,1,13,Weekly
W50,1920,3192.27,10/12/2036,Macro,1,13,Weekly
W46,1920,3043.49,10/12/2036,Macro,1,13,Weekly
W41,1920,8202.41,10/12/2036,Macro,1,13,Weekly
W42,1920,8254.25,10/12/2036,Macro,1,13,Weekly
W43,1920,8228.33,10/12/2036,Macro,1,13,Weekly
W45,1920,2386.99,10/12/2036,Macro,1,13,Weekly
W47,1920,2386.35,10/12/2036,Macro,1,13,Weekly
W48,1920,2340.34,10/12/2036,Macro,1,13,Weekly
W39,1920,6370.00,10/12/2036,Macro,1,13,Weekly
W40,1920,6350.00,10/12/2036,Macro,1,13,Weekly
W44,1920,6330.00,10/12/2036,Macro,1,13,Weekly
W13,1920,757.78,10/12/2036,Macro,1,13,Weekly
W14,1920,758.95,10/12/2036,Macro,1,13,Weekly
W15,1920,186.42,10/12/2036,Macro,1,13,Weekly
W16,1920,186.42,10/12/2036,Macro,1,13,Weekly
W17,1920,1769.10,10/12/2036,Macro,1,13,Weekly
W18,1920,516.69,10/12/2036,Macro,1,13,Weekly
W1,1921,7270.73,10/19/2036,Other,1,13,Weekly
W4,1921,3521.17,10/19/2036,Other,1,13,Weekly
W2,1921,724.53,10/19/2036,Other,1,13,Weekly
W3,1921,4778.70,10/19/2036,Other,1,13,Weekly
W5,1921,3215.00,10/19/2036,Other,1,13,Weekly
W7,1921,5276.00,10/19/2036,Other,1,13,Weekly
W9,1921,11758.00,10/19/2036,Other,1,13,Weekly
W32,1921,7464.00,10/19/2036,Macro,1,13,Weekly
W33,1921,2080.40,10/19/2036,Macro,1,13,Weekly
W35,1921,1621.00,10/19/2036,Macro,1,13,Weekly
W22,1921,3670.00,10/19/2036,Macro,1,13,Weekly
W8,1921,5710.00,10/19/2036,Other,1,13,Weekly
W34,1921,1914.00,10/19/2036,Macro,1,13,Weekly
W6,1921,1254.00,10/19/2036,Other,1,13,Weekly
W19,1921,5123.00,10/19/2036,Macro,1,13,Weekly
W20,1921,4923.00,10/19/2036,Macro,1,13,Weekly
W21,1921,4047.00,10/19/2036,Macro,1,13,Weekly
W23,1921,899.70,10/19/2036,Macro,1,13,Weekly
W24,1921,11261.00,10/19/2036,Macro,1,13,Weekly
W25,1921,3262.00,10/19/2036,Macro,1,13,Weekly
W26,1921,6778.00,10/19/2036,Macro,1,13,Weekly
W27,1921,3308.00,10/19/2036,Macro,1,13,Weekly
W28,1921,4449.00,10/19/2036,Macro,1,13,Weekly
W29,1921,1426.00,10/19/2036,Macro,1,13,Weekly
W30,1921,4629.00,10/19/2036,Macro,1,13,Weekly
W31,1921,2122.00,10/19/2036,Macro,1,13,Weekly
W10,1921,450.00,10/19/2036,Other,1,13,Weekly
W11,1921,2472.90,10/19/2036,Other,1,13,Weekly
W36,1921,6482.00,10/19/2036,Macro,1,13,Weekly
W49,1921,3202.76,10/19/2036,Macro,1,13,Weekly
W50,1921,3205.06,10/19/2036,Macro,1,13,Weekly
W46,1921,3039.41,10/19/2036,Macro,1,13,Weekly
W41,1921,8150.07,10/19/2036,Macro,1,13,Weekly
W42,1921,8188.64,10/19/2036,Macro,1,13,Weekly
W43,1921,8169.36,10/19/2036,Macro,1,13,Weekly
W45,1921,2341.15,10/19/2036,Macro,1,13,Weekly
W47,1921,2339.69,10/19/2036,Macro,1,13,Weekly
W48,1921,2346.71,10/19/2036,Macro,1,13,Weekly
W39,1921,6370.00,10/19/2036,Macro,1,13,Weekly
W40,1921,6355.00,10/19/2036,Macro,1,13,Weekly
W44,1921,6340.00,10/19/2036,Macro,1,13,Weekly
W13,1921,758.30,10/19/2036,Macro,1,13,Weekly
W14,1921,758.28,10/19/2036,Macro,1,13,Weekly
W15,1921,181.11,10/19/2036,Macro,1,13,Weekly
W16,1921,181.11,10/19/2036,Macro,1,13,Weekly
W17,1921,1769.14,10/19/2036,Macro,1,13,Weekly
W18,1921,516.73,10/19/2036,Macro,1,13,Weekly
W1,1922,7270.73,10/26/2036,Other,1,13,Weekly
W4,1922,3455.73,10/26/2036,Other,1,13,Weekly
W2,1922,729.73,10/26/2036,Other,1,13,Weekly
W3,1922,4745.00,10/26/2036,Other,1,13,Weekly
W5,1922,2742.00,10/26/2036,Other,1,13,Weekly
W7,1922,6775.00,10/26/2036,Other,1,13,Weekly
W9,1922,14180.00,10/26/2036,Other,1,13,Weekly
W32,1922,9307.00,10/26/2036,Macro,1,13,Weekly
W33,1922,2272.50,10/26/2036,Macro,1,13,Weekly
W35,1922,1756.00,10/26/2036,Macro,1,13,Weekly
W22,1922,3270.00,10/26/2036,Macro,1,13,Weekly
W8,1922,5380.00,10/26/2036,Other,1,13,Weekly
W34,1922,2035.00,10/26/2036,Macro,1,13,Weekly
W6,1922,948.00,10/26/2036,Other,1,13,Weekly
W19,1922,3945.00,10/26/2036,Macro,1,13,Weekly
W20,1922,4135.00,10/26/2036,Macro,1,13,Weekly
W21,1922,3310.00,10/26/2036,Macro,1,13,Weekly
W23,1922,794.20,10/26/2036,Macro,1,13,Weekly
W24,1922,10345.00,10/26/2036,Macro,1,13,Weekly
W25,1922,2666.00,10/26/2036,Macro,1,13,Weekly
W26,1922,6721.00,10/26/2036,Macro,1,13,Weekly
W27,1922,2602.00,10/26/2036,Macro,1,13,Weekly
W28,1922,5020.00,10/26/2036,Macro,1,13,Weekly
W29,1922,1409.00,10/26/2036,Macro,1,13,Weekly
W30,1922,4453.00,10/26/2036,Macro,1,13,Weekly
W31,1922,1495.00,10/26/2036,Macro,1,13,Weekly
W10,1922,450.00,10/26/2036,Other,1,13,Weekly
W11,1922,2370.00,10/26/2036,Other,1,13,Weekly
W36,1922,5907.90,10/26/2036,Macro,1,13,Weekly
W49,1922,3250.34,10/26/2036,Macro,1,13,Weekly
W50,1922,3259.83,10/26/2036,Macro,1,13,Weekly
W46,1922,3080.62,10/26/2036,Macro,1,13,Weekly
W41,1922,8239.13,10/26/2036,Macro,1,13,Weekly
W42,1922,8278.18,10/26/2036,Macro,1,13,Weekly
W43,1922,8258.66,10/26/2036,Macro,1,13,Weekly
W45,1922,2382.04,10/26/2036,Macro,1,13,Weekly
W47,1922,2381.04,10/26/2036,Macro,1,13,Weekly
W48,1922,2361.79,10/26/2036,Macro,1,13,Weekly
W39,1922,6360.00,10/26/2036,Macro,1,13,Weekly
W40,1922,6345.00,10/26/2036,Macro,1,13,Weekly
W44,1922,6330.00,10/26/2036,Macro,1,13,Weekly
W13,1922,758.10,10/26/2036,Macro,1,13,Weekly
W14,1922,759.83,10/26/2036,Macro,1,13,Weekly
W15,1922,192.86,10/26/2036,Macro,1,13,Weekly
W16,1922,192.86,10/26/2036,Macro,1,13,Weekly
W17,1922,1783.64,10/26/2036,Macro,1,13,Weekly
W18,1922,519.58,10/26/2036,Macro,1,13,Weekly
W1,1923,7271.71,11/2/2036,Other,1,13,Weekly
W4,1923,3973.87,11/2/2036,Other,1,13,Weekly
W2,1923,727.22,11/2/2036,Other,1,13,Weekly
W3,1923,4672.20,11/2/2036,Other,1,13,Weekly
W5,1923,3379.00,11/2/2036,Other,1,13,Weekly
W7,1923,3320.00,11/2/2036,Other,1,13,Weekly
W9,1923,12879.00,11/2/2036,Other,1,13,Weekly
W32,1923,9736.00,11/2/2036,Macro,1,13,Weekly
W33,1923,2318.20,11/2/2036,Macro,1,13,Weekly
W35,1923,1936.00,11/2/2036,Macro,1,13,Weekly
W22,1923,4310.00,11/2/2036,Macro,1,13,Weekly
W8,1923,6540.00,11/2/2036,Other,1,13,Weekly
W34,1923,1661.00,11/2/2036,Macro,1,13,Weekly
W6,1923,959.00,11/2/2036,Other,1,13,Weekly
W19,1923,5783.00,11/2/2036,Macro,1,13,Weekly
W20,1923,4188.00,11/2/2036,Macro,1,13,Weekly
W21,1923,5624.00,11/2/2036,Macro,1,13,Weekly
W23,1923,1007.60,11/2/2036,Macro,1,13,Weekly
W24,1923,8426.00,11/2/2036,Macro,1,13,Weekly
W25,1923,3013.00,11/2/2036,Macro,1,13,Weekly
W26,1923,7386.00,11/2/2036,Macro,1,13,Weekly
W27,1923,2830.00,11/2/2036,Macro,1,13,Weekly
W28,1923,8743.00,11/2/2036,Macro,1,13,Weekly
W29,1923,1633.00,11/2/2036,Macro,1,13,Weekly
W30,1923,4635.00,11/2/2036,Macro,1,13,Weekly
W31,1923,1613.00,11/2/2036,Macro,1,13,Weekly
W10,1923,450.00,11/2/2036,Other,1,13,Weekly
W11,1923,2389.99,11/2/2036,Other,1,13,Weekly
W36,1923,4943.10,11/2/2036,Macro,1,13,Weekly
W49,1923,3149.98,11/2/2036,Macro,1,13,Weekly
W50,1923,3150.83,11/2/2036,Macro,1,13,Weekly
W46,1923,3060.66,11/2/2036,Macro,1,13,Weekly
W41,1923,8221.54,11/2/2036,Macro,1,13,Weekly
W42,1923,8261.04,11/2/2036,Macro,1,13,Weekly
W43,1923,8241.29,11/2/2036,Macro,1,13,Weekly
W45,1923,2368.53,11/2/2036,Macro,1,13,Weekly
W47,1923,2367.00,11/2/2036,Macro,1,13,Weekly
W48,1923,2376.48,11/2/2036,Macro,1,13,Weekly
W39,1923,6275.00,11/2/2036,Macro,1,13,Weekly
W40,1923,6260.00,11/2/2036,Macro,1,13,Weekly
W44,1923,6245.00,11/2/2036,Macro,1,13,Weekly
W13,1923,760.51,11/2/2036,Macro,1,13,Weekly
W14,1923,762.40,11/2/2036,Macro,1,13,Weekly
W15,1923,210.01,11/2/2036,Macro,1,13,Weekly
W16,1923,210.01,11/2/2036,Macro,1,13,Weekly
W17,1923,1793.00,11/2/2036,Macro,1,13,Weekly
W18,1923,519.62,11/2/2036,Macro,1,13,Weekly
W1,1924,7271.71,11/9/2036,Other,1,13,Weekly
W4,1924,3477.19,11/9/2036,Other,1,13,Weekly
W2,1924,727.33,11/9/2036,Other,1,13,Weekly
W3,1924,4688.80,11/9/2036,Other,1,13,Weekly
W5,1924,3022.00,11/9/2036,Other,1,13,Weekly
W7,1924,12215.00,11/9/2036,Other,1,13,Weekly
W9,1924,14441.00,11/9/2036,Other,1,13,Weekly
W32,1924,9603.00,11/9/2036,Macro,1,13,Weekly
W33,1924,4267.40,11/9/2036,Macro,1,13,Weekly
W35,1924,3095.00,11/9/2036,Macro,1,13,Weekly
W22,1924,3430.00,11/9/2036,Macro,1,13,Weekly
W8,1924,7900.00,11/9/2036,Other,1,13,Weekly
W34,1924,2036.00,11/9/2036,Macro,1,13,Weekly
W6,1924,862.00,11/9/2036,Other,1,13,Weekly
W19,1924,2964.00,11/9/2036,Macro,1,13,Weekly
W20,1924,3089.00,11/9/2036,Macro,1,13,Weekly
W21,1924,5033.00,11/9/2036,Macro,1,13,Weekly
W23,1924,668.50,11/9/2036,Macro,1,13,Weekly
W24,1924,6036.00,11/9/2036,Macro,1,13,Weekly
W25,1924,4895.00,11/9/2036,Macro,1,13,Weekly
W26,1924,8793.00,11/9/2036,Macro,1,13,Weekly
W27,1924,3378.00,11/9/2036,Macro,1,13,Weekly
W28,1924,3659.00,11/9/2036,Macro,1,13,Weekly
W29,1924,1543.00,11/9/2036,Macro,1,13,Weekly
W30,1924,4870.00,11/9/2036,Macro,1,13,Weekly
W31,1924,1743.00,11/9/2036,Macro,1,13,Weekly
W10,1924,450.00,11/9/2036,Other,1,13,Weekly
W11,1924,2309.98,11/9/2036,Other,1,13,Weekly
W36,1924,4224.50,11/9/2036,Macro,1,13,Weekly
W49,1924,3062.89,11/9/2036,Macro,1,13,Weekly
W50,1924,3064.80,11/9/2036,Macro,1,13,Weekly
W46,1924,3139.80,11/9/2036,Macro,1,13,Weekly
W41,1924,8279.00,11/9/2036,Macro,1,13,Weekly
W42,1924,8318.77,11/9/2036,Macro,1,13,Weekly
W43,1924,8298.89,11/9/2036,Macro,1,13,Weekly
W45,1924,2362.44,11/9/2036,Macro,1,13,Weekly
W47,1924,2361.39,11/9/2036,Macro,1,13,Weekly
W48,1924,2353.17,11/9/2036,Macro,1,13,Weekly
W39,1924,6275.00,11/9/2036,Macro,1,13,Weekly
W40,1924,6260.00,11/9/2036,Macro,1,13,Weekly
W44,1924,6245.00,11/9/2036,Macro,1,13,Weekly
W13,1924,760.44,11/9/2036,Macro,1,13,Weekly
W14,1924,762.48,11/9/2036,Macro,1,13,Weekly
W15,1924,173.86,11/9/2036,Macro,1,13,Weekly
W16,1924,173.86,11/9/2036,Macro,1,13,Weekly
W17,1924,1793.03,11/9/2036,Macro,1,13,Weekly
W18,1924,519.66,11/9/2036,Macro,1,13,Weekly
W1,1925,7320.24,11/16/2036,Other,1,13,Weekly
W4,1925,3979.90,11/16/2036,Other,1,13,Weekly
W2,1925,731.25,11/16/2036,Other,1,13,Weekly
W3,1925,4787.90,11/16/2036,Other,1,13,Weekly
W5,1925,5188.00,11/16/2036,Other,1,13,Weekly
W7,1925,7366.00,11/16/2036,Other,1,13,Weekly
W9,1925,11316.00,11/16/2036,Other,1,13,Weekly
W32,1925,8468.00,11/16/2036,Macro,1,13,Weekly
W33,1925,2859.70,11/16/2036,Macro,1,13,Weekly
W35,1925,3013.00,11/16/2036,Macro,1,13,Weekly
W22,1925,4330.00,11/16/2036,Macro,1,13,Weekly
W8,1925,7150.00,11/16/2036,Other,1,13,Weekly
W34,1925,1896.00,11/16/2036,Macro,1,13,Weekly
W6,1925,1147.00,11/16/2036,Other,1,13,Weekly
W19,1925,9158.00,11/16/2036,Macro,1,13,Weekly
W20,1925,4466.00,11/16/2036,Macro,1,13,Weekly
W21,1925,4577.00,11/16/2036,Macro,1,13,Weekly
W23,1925,995.80,11/16/2036,Macro,1,13,Weekly
W24,1925,16191.00,11/16/2036,Macro,1,13,Weekly
W25,1925,3879.00,11/16/2036,Macro,1,13,Weekly
W26,1925,9442.00,11/16/2036,Macro,1,13,Weekly
W27,1925,3800.00,11/16/2036,Macro,1,13,Weekly
W28,1925,3586.00,11/16/2036,Macro,1,13,Weekly
W29,1925,1807.00,11/16/2036,Macro,1,13,Weekly
W30,1925,5989.00,11/16/2036,Macro,1,13,Weekly
W31,1925,3107.00,11/16/2036,Macro,1,13,Weekly
W10,1925,450.00,11/16/2036,Other,1,13,Weekly
W11,1925,2530.01,11/16/2036,Other,1,13,Weekly
W36,1925,2978.60,11/16/2036,Macro,1,13,Weekly
W49,1925,3086.54,11/16/2036,Macro,1,13,Weekly
W50,1925,3087.84,11/16/2036,Macro,1,13,Weekly
W46,1925,3140.60,11/16/2036,Macro,1,13,Weekly
W41,1925,8196.88,11/16/2036,Macro,1,13,Weekly
W42,1925,8236.22,11/16/2036,Macro,1,13,Weekly
W43,1925,8216.55,11/16/2036,Macro,1,13,Weekly
W45,1925,2345.29,11/16/2036,Macro,1,13,Weekly
W47,1925,2344.59,11/16/2036,Macro,1,13,Weekly
W48,1925,2346.10,11/16/2036,Macro,1,13,Weekly
W39,1925,6280.00,11/16/2036,Macro,1,13,Weekly
W40,1925,6265.00,11/16/2036,Macro,1,13,Weekly
W44,1925,6250.00,11/16/2036,Macro,1,13,Weekly
W13,1925,763.49,11/16/2036,Macro,1,13,Weekly
W14,1925,763.23,11/16/2036,Macro,1,13,Weekly
W15,1925,179.02,11/16/2036,Macro,1,13,Weekly
W16,1925,179.02,11/16/2036,Macro,1,13,Weekly
W17,1925,1778.11,11/16/2036,Macro,1,13,Weekly
W18,1925,501.83,11/16/2036,Macro,1,13,Weekly
W1,1926,7320.24,11/23/2036,Other,1,13,Weekly
W4,1926,3578.11,11/23/2036,Other,1,13,Weekly
W2,1926,733.02,11/23/2036,Other,1,13,Weekly
W3,1926,4797.00,11/23/2036,Other,1,13,Weekly
W5,1926,2959.00,11/23/2036,Other,1,13,Weekly
W7,1926,5657.00,11/23/2036,Other,1,13,Weekly
W9,1926,12780.00,11/23/2036,Other,1,13,Weekly
W32,1926,8466.00,11/23/2036,Macro,1,13,Weekly
W33,1926,2768.90,11/23/2036,Macro,1,13,Weekly
W35,1926,2052.00,11/23/2036,Macro,1,13,Weekly
W22,1926,3990.00,11/23/2036,Macro,1,13,Weekly
W8,1926,7290.00,11/23/2036,Other,1,13,Weekly
W34,1926,2061.00,11/23/2036,Macro,1,13,Weekly
W6,1926,1253.00,11/23/2036,Other,1,13,Weekly
W19,1926,6190.00,11/23/2036,Macro,1,13,Weekly
W20,1926,4272.00,11/23/2036,Macro,1,13,Weekly
W21,1926,3403.00,11/23/2036,Macro,1,13,Weekly
W23,1926,967.90,11/23/2036,Macro,1,13,Weekly
W24,1926,11061.00,11/23/2036,Macro,1,13,Weekly
W25,1926,2676.00,11/23/2036,Macro,1,13,Weekly
W26,1926,8143.00,11/23/2036,Macro,1,13,Weekly
W27,1926,4774.00,11/23/2036,Macro,1,13,Weekly
W28,1926,3978.00,11/23/2036,Macro,1,13,Weekly
W29,1926,2258.00,11/23/2036,Macro,1,13,Weekly
W30,1926,5875.00,11/23/2036,Macro,1,13,Weekly
W31,1926,2549.00,11/23/2036,Macro,1,13,Weekly
W10,1926,450.00,11/23/2036,Other,1,13,Weekly
W11,1926,2250.01,11/23/2036,Other,1,13,Weekly
W36,1926,3289.70,11/23/2036,Macro,1,13,Weekly
W49,1926,3085.38,11/23/2036,Macro,1,13,Weekly
W50,1926,3087.38,11/23/2036,Macro,1,13,Weekly
W46,1926,3082.13,11/23/2036,Macro,1,13,Weekly
W41,1926,8398.42,11/23/2036,Macro,1,13,Weekly
W42,1926,8438.66,11/23/2036,Macro,1,13,Weekly
W43,1926,8418.54,11/23/2036,Macro,1,13,Weekly
W45,1926,2338.67,11/23/2036,Macro,1,13,Weekly
W47,1926,2337.86,11/23/2036,Macro,1,13,Weekly
W48,1926,2336.35,11/23/2036,Macro,1,13,Weekly
W39,1926,6290.00,11/23/2036,Macro,1,13,Weekly
W40,1926,6275.00,11/23/2036,Macro,1,13,Weekly
W44,1926,6260.00,11/23/2036,Macro,1,13,Weekly
W13,1926,764.85,11/23/2036,Macro,1,13,Weekly
W14,1926,769.00,11/23/2036,Macro,1,13,Weekly
W15,1926,179.55,11/23/2036,Macro,1,13,Weekly
W16,1926,179.55,11/23/2036,Macro,1,13,Weekly
W17,1926,1785.32,11/23/2036,Macro,1,13,Weekly
W18,1926,509.75,11/23/2036,Macro,1,13,Weekly
W1,1927,7361.79,11/30/2036,Other,1,13,Weekly
W4,1927,4862.02,11/30/2036,Other,1,13,Weekly
W2,1927,738.30,11/30/2036,Other,1,13,Weekly
W3,1927,4719.30,11/30/2036,Other,1,13,Weekly
W5,1927,3480.00,11/30/2036,Other,1,13,Weekly
W7,1927,4471.00,11/30/2036,Other,1,13,Weekly
W9,1927,16738.00,11/30/2036,Other,1,13,Weekly
W32,1927,13711.00,11/30/2036,Macro,1,13,Weekly
W33,1927,4086.80,11/30/2036,Macro,1,13,Weekly
W35,1927,1404.00,11/30/2036,Macro,1,13,Weekly
W22,1927,4820.00,11/30/2036,Macro,1,13,Weekly
W8,1927,6230.00,11/30/2036,Other,1,13,Weekly
W34,1927,1559.00,11/30/2036,Macro,1,13,Weekly
W6,1927,1262.00,11/30/2036,Other,1,13,Weekly
W19,1927,4772.00,11/30/2036,Macro,1,13,Weekly
W20,1927,3834.00,11/30/2036,Macro,1,13,Weekly
W21,1927,4099.00,11/30/2036,Macro,1,13,Weekly
W23,1927,921.60,11/30/2036,Macro,1,13,Weekly
W24,1927,8116.00,11/30/2036,Macro,1,13,Weekly
W25,1927,2923.00,11/30/2036,Macro,1,13,Weekly
W26,1927,15407.00,11/30/2036,Macro,1,13,Weekly
W27,1927,4257.00,11/30/2036,Macro,1,13,Weekly
W28,1927,11789.00,11/30/2036,Macro,1,13,Weekly
W29,1927,1878.00,11/30/2036,Macro,1,13,Weekly
W30,1927,5859.00,11/30/2036,Macro,1,13,Weekly
W31,1927,1999.00,11/30/2036,Macro,1,13,Weekly
W10,1927,450.00,11/30/2036,Other,1,13,Weekly
W11,1927,2240.01,11/30/2036,Other,1,13,Weekly
W36,1927,3695.50,11/30/2036,Macro,1,13,Weekly
W49,1927,3032.97,11/30/2036,Macro,1,13,Weekly
W50,1927,3034.32,11/30/2036,Macro,1,13,Weekly
W46,1927,3080.87,11/30/2036,Macro,1,13,Weekly
W41,1927,8364.38,11/30/2036,Macro,1,13,Weekly
W42,1927,8431.29,11/30/2036,Macro,1,13,Weekly
W43,1927,8397.84,11/30/2036,Macro,1,13,Weekly
W45,1927,2309.00,11/30/2036,Macro,1,13,Weekly
W47,1927,2308.40,11/30/2036,Macro,1,13,Weekly
W48,1927,2344.87,11/30/2036,Macro,1,13,Weekly
W39,1927,6300.00,11/30/2036,Macro,1,13,Weekly
W40,1927,6275.00,11/30/2036,Macro,1,13,Weekly
W44,1927,6250.00,11/30/2036,Macro,1,13,Weekly
W13,1927,770.09,11/30/2036,Macro,1,13,Weekly
W14,1927,769.51,11/30/2036,Macro,1,13,Weekly
W15,1927,187.31,11/30/2036,Macro,1,13,Weekly
W16,1927,187.31,11/30/2036,Macro,1,13,Weekly
W17,1927,1790.73,11/30/2036,Macro,1,13,Weekly
W18,1927,513.18,11/30/2036,Macro,1,13,Weekly
W1,1928,7361.79,12/7/2036,Other,1,13,Weekly
W4,1928,4126.27,12/7/2036,Other,1,13,Weekly
W2,1928,733.94,12/7/2036,Other,1,13,Weekly
W3,1928,4728.30,12/7/2036,Other,1,13,Weekly
W5,1928,4135.00,12/7/2036,Other,1,13,Weekly
W7,1928,19715.00,12/7/2036,Other,1,13,Weekly
W9,1928,16661.00,12/7/2036,Other,1,13,Weekly
W32,1928,11926.00,12/7/2036,Macro,1,13,Weekly
W33,1928,3577.30,12/7/2036,Macro,1,13,Weekly
W35,1928,1849.00,12/7/2036,Macro,1,13,Weekly
W22,1928,3380.00,12/7/2036,Macro,1,13,Weekly
W8,1928,5610.00,12/7/2036,Other,1,13,Weekly
W34,1928,2499.00,12/7/2036,Macro,1,13,Weekly
W6,1928,1855.00,12/7/2036,Other,1,13,Weekly
W19,1928,5815.00,12/7/2036,Macro,1,13,Weekly
W20,1928,2871.00,12/7/2036,Macro,1,13,Weekly
W21,1928,7478.00,12/7/2036,Macro,1,13,Weekly
W23,1928,701.80,12/7/2036,Macro,1,13,Weekly
W24,1928,8566.00,12/7/2036,Macro,1,13,Weekly
W25,1928,5274.00,12/7/2036,Macro,1,13,Weekly
W26,1928,19342.00,12/7/2036,Macro,1,13,Weekly
W27,1928,7497.00,12/7/2036,Macro,1,13,Weekly
W28,1928,9501.00,12/7/2036,Macro,1,13,Weekly
W29,1928,1885.00,12/7/2036,Macro,1,13,Weekly
W30,1928,6525.00,12/7/2036,Macro,1,13,Weekly
W31,1928,2425.00,12/7/2036,Macro,1,13,Weekly
W10,1928,450.00,12/7/2036,Other,1,13,Weekly
W11,1928,2290.01,12/7/2036,Other,1,13,Weekly
W36,1928,5166.20,12/7/2036,Macro,1,13,Weekly
W49,1928,3013.97,12/7/2036,Macro,1,13,Weekly
W50,1928,3014.87,12/7/2036,Macro,1,13,Weekly
W46,1928,3016.52,12/7/2036,Macro,1,13,Weekly
W41,1928,8182.35,12/7/2036,Macro,1,13,Weekly
W42,1928,8234.55,12/7/2036,Macro,1,13,Weekly
W43,1928,8208.45,12/7/2036,Macro,1,13,Weekly
W45,1928,2324.76,12/7/2036,Macro,1,13,Weekly
W47,1928,2322.77,12/7/2036,Macro,1,13,Weekly
W48,1928,2338.44,12/7/2036,Macro,1,13,Weekly
W39,1928,6310.00,12/7/2036,Macro,1,13,Weekly
W40,1928,6290.00,12/7/2036,Macro,1,13,Weekly
W44,1928,6270.00,12/7/2036,Macro,1,13,Weekly
W13,1928,768.81,12/7/2036,Macro,1,13,Weekly
W14,1928,769.29,12/7/2036,Macro,1,13,Weekly
W15,1928,189.64,12/7/2036,Macro,1,13,Weekly
W16,1928,189.64,12/7/2036,Macro,1,13,Weekly
W17,1928,1790.72,12/7/2036,Macro,1,13,Weekly
W18,1928,513.16,12/7/2036,Macro,1,13,Weekly
W1,1929,7389.53,12/14/2036,Other,1,13,Weekly
W4,1929,4241.92,12/14/2036,Other,1,13,Weekly
W2,1929,735.18,12/14/2036,Other,1,13,Weekly
W3,1929,4788.90,12/14/2036,Other,1,13,Weekly
W5,1929,4569.00,12/14/2036,Other,1,13,Weekly
W7,1929,19777.00,12/14/2036,Other,1,13,Weekly
W9,1929,17527.00,12/14/2036,Other,1,13,Weekly
W32,1929,12563.00,12/14/2036,Macro,1,13,Weekly
W33,1929,4518.10,12/14/2036,Macro,1,13,Weekly
W35,1929,4301.00,12/14/2036,Macro,1,13,Weekly
W22,1929,2460.00,12/14/2036,Macro,1,13,Weekly
W8,1929,10570.00,12/14/2036,Other,1,13,Weekly
W34,1929,3328.00,12/14/2036,Macro,1,13,Weekly
W6,1929,1661.00,12/14/2036,Other,1,13,Weekly
W19,1929,11674.00,12/14/2036,Macro,1,13,Weekly
W20,1929,3304.00,12/14/2036,Macro,1,13,Weekly
W21,1929,6028.00,12/14/2036,Macro,1,13,Weekly
W23,1929,672.90,12/14/2036,Macro,1,13,Weekly
W24,1929,18117.00,12/14/2036,Macro,1,13,Weekly
W25,1929,5024.00,12/14/2036,Macro,1,13,Weekly
W26,1929,16383.00,12/14/2036,Macro,1,13,Weekly
W27,1929,5733.00,12/14/2036,Macro,1,13,Weekly
W28,1929,11017.00,12/14/2036,Macro,1,13,Weekly
W29,1929,1693.00,12/14/2036,Macro,1,13,Weekly
W30,1929,7004.00,12/14/2036,Macro,1,13,Weekly
W31,1929,2562.00,12/14/2036,Macro,1,13,Weekly
W10,1929,550.00,12/14/2036,Other,1,13,Weekly
W11,1929,2240.00,12/14/2036,Other,1,13,Weekly
W36,1929,5402.70,12/14/2036,Macro,1,13,Weekly
W49,1929,3042.96,12/14/2036,Macro,1,13,Weekly
W50,1929,3044.01,12/14/2036,Macro,1,13,Weekly
W46,1929,3018.96,12/14/2036,Macro,1,13,Weekly
W41,1929,8147.87,12/14/2036,Macro,1,13,Weekly
W42,1929,8193.25,12/14/2036,Macro,1,13,Weekly
W43,1929,8170.56,12/14/2036,Macro,1,13,Weekly
W45,1929,2334.02,12/14/2036,Macro,1,13,Weekly
W47,1929,2333.39,12/14/2036,Macro,1,13,Weekly
W48,1929,2344.00,12/14/2036,Macro,1,13,Weekly
W39,1929,6320.00,12/14/2036,Macro,1,13,Weekly
W40,1929,6302.50,12/14/2036,Macro,1,13,Weekly
W44,1929,6285.00,12/14/2036,Macro,1,13,Weekly
W13,1929,769.92,12/14/2036,Macro,1,13,Weekly
W14,1929,773.51,12/14/2036,Macro,1,13,Weekly
